2025-01-03 18:05:59,055, Iteration, Mode, loss, accuracy
2025-01-03 18:06:34,121, 95, train, 2.072531, 0.237500
2025-01-03 18:06:34,796, 96, train, 2.205630, 0.149339
2025-01-03 18:06:34,995, 97, train, 2.147760, 0.233624
2025-01-03 18:06:35,363, 98, train, 2.010655, 0.385045
2025-01-03 18:06:35,586, 99, train, 1.921712, 0.369141
2025-01-03 18:06:36,411, 99, eval, 2.167401, 0.199902
2025-01-03 18:06:36,766, 100, train, 2.150282, 0.166295
2025-01-03 18:06:37,086, 101, train, 2.036255, 0.324219
2025-01-03 18:06:37,609, 102, train, 2.068913, 0.256250
2025-01-03 18:06:37,820, 103, train, 2.085936, 0.275391
2025-01-03 18:06:38,188, 104, train, 1.873702, 0.431920
2025-01-03 18:06:38,452, 105, train, 2.145127, 0.254687
2025-01-03 18:06:38,697, 106, train, 2.047565, 0.318750
2025-01-03 18:06:39,054, 107, train, 1.985141, 0.325893
2025-01-03 18:06:39,271, 108, train, 2.097118, 0.271484
2025-01-03 18:06:39,587, 109, train, 2.138261, 0.225260
2025-01-03 18:06:40,138, 110, train, 1.985668, 0.314631
2025-01-03 18:06:40,470, 111, train, 2.139878, 0.177083
2025-01-03 18:06:40,777, 112, train, 2.094794, 0.205729
2025-01-03 18:06:41,047, 113, train, 2.101795, 0.276563
2025-01-03 18:06:41,366, 114, train, 2.060127, 0.277945
2025-01-03 18:06:41,472, 115, train, 1.793843, 0.578125
2025-01-03 18:06:41,794, 116, train, 2.010042, 0.256510
2025-01-03 18:06:42,065, 117, train, 2.161205, 0.214062
2025-01-03 18:06:42,394, 118, train, 1.909453, 0.337240
2025-01-03 18:06:42,628, 119, train, 1.966123, 0.396514
2025-01-03 18:06:42,973, 120, train, 2.042363, 0.244420
2025-01-03 18:06:43,271, 121, train, 1.895984, 0.291967
2025-01-03 18:06:43,686, 122, train, 1.970625, 0.319937
2025-01-03 18:06:43,950, 123, train, 2.048079, 0.275000
2025-01-03 18:06:44,311, 124, train, 1.848574, 0.385560
2025-01-03 18:06:45,136, 124, eval, 2.147923, 0.214648
2025-01-03 18:06:45,248, 125, train, 2.069490, 0.128906
2025-01-03 18:06:45,613, 126, train, 2.127048, 0.269660
2025-01-03 18:06:46,156, 127, train, 1.998832, 0.278846
2025-01-03 18:06:46,466, 128, train, 1.887108, 0.372396
2025-01-03 18:06:46,785, 129, train, 1.702286, 0.419872
2025-01-03 18:06:47,097, 130, train, 2.253331, 0.079427
2025-01-03 18:06:47,407, 131, train, 1.830126, 0.381510
2025-01-03 18:06:47,615, 132, train, 1.937024, 0.412260
2025-01-03 18:06:48,192, 133, train, 2.088237, 0.312500
2025-01-03 18:06:48,666, 134, train, 2.071872, 0.244124
2025-01-03 18:06:49,031, 135, train, 2.048726, 0.240986
2025-01-03 18:06:49,330, 136, train, 1.906138, 0.255208
2025-01-03 18:06:49,882, 137, train, 2.004528, 0.270312
2025-01-03 18:06:50,144, 138, train, 1.913600, 0.325721
2025-01-03 18:06:50,519, 139, train, 1.932947, 0.315848
2025-01-03 18:06:50,956, 140, train, 1.866686, 0.306641
2025-01-03 18:06:51,254, 141, train, 2.001643, 0.339143
2025-01-03 18:06:51,569, 142, train, 2.168055, 0.179387
2025-01-03 18:06:51,837, 143, train, 2.125849, 0.176563
2025-01-03 18:06:52,187, 144, train, 2.193068, 0.114269
2025-01-03 18:06:52,780, 145, train, 1.980084, 0.335938
2025-01-03 18:06:52,942, 146, train, 2.158710, 0.229167
2025-01-03 18:06:53,289, 147, train, 1.911239, 0.354052
2025-01-03 18:06:53,817, 148, train, 2.033841, 0.332812
2025-01-03 18:06:54,333, 149, train, 1.995770, 0.315625
2025-01-03 18:06:55,165, 149, eval, 2.077212, 0.225000
2025-01-03 18:06:55,451, 150, train, 2.047891, 0.334375
2025-01-03 18:06:55,711, 151, train, 2.141324, 0.173438
2025-01-03 18:06:56,016, 152, train, 1.954511, 0.349960
2025-01-03 18:06:56,487, 153, train, 2.059759, 0.282118
2025-01-03 18:06:57,041, 154, train, 1.837124, 0.376366
2025-01-03 18:06:57,320, 155, train, 2.144404, 0.238882
2025-01-03 18:06:57,688, 156, train, 1.795923, 0.412431
2025-01-03 18:06:57,970, 157, train, 1.890845, 0.350861
2025-01-03 18:06:58,453, 158, train, 1.666849, 0.447716
2025-01-03 18:06:58,722, 159, train, 2.229141, 0.107813
2025-01-03 18:06:58,985, 160, train, 2.106146, 0.301562
2025-01-03 18:06:59,367, 161, train, 2.087523, 0.123884
2025-01-03 18:06:59,790, 162, train, 2.013202, 0.322266
2025-01-03 18:07:00,210, 163, train, 2.018234, 0.216797
2025-01-03 18:07:00,688, 164, train, 1.962227, 0.334201
2025-01-03 18:07:01,027, 165, train, 1.893384, 0.366071
2025-01-03 18:07:01,451, 166, train, 2.051013, 0.239258
2025-01-03 18:07:01,747, 167, train, 1.986339, 0.358073
2025-01-03 18:07:01,894, 168, train, 1.824293, 0.458333
2025-01-03 18:07:02,403, 169, train, 1.988963, 0.265625
2025-01-03 18:07:02,969, 170, train, 2.041797, 0.296656
2025-01-03 18:07:03,286, 171, train, 1.980111, 0.276042
2025-01-03 18:07:03,643, 172, train, 1.960398, 0.292668
2025-01-03 18:07:03,959, 173, train, 2.051096, 0.259115
2025-01-03 18:07:04,306, 174, train, 1.960729, 0.268973
2025-01-03 18:07:05,150, 174, eval, 2.021983, 0.267188
2025-01-03 18:07:05,294, 175, train, 1.992402, 0.433093
2025-01-03 18:07:05,607, 176, train, 1.829884, 0.522135
2025-01-03 18:07:06,157, 177, train, 1.924841, 0.289445
2025-01-03 18:07:06,642, 178, train, 1.990605, 0.256944
2025-01-03 18:07:06,911, 179, train, 1.904716, 0.353125
2025-01-03 18:07:07,124, 180, train, 1.731996, 0.519531
2025-01-03 18:07:07,604, 181, train, 1.934239, 0.291533
2025-01-03 18:07:07,797, 182, train, 2.162718, 0.139724
2025-01-03 18:07:08,181, 183, train, 1.891196, 0.336914
2025-01-03 18:07:08,427, 184, train, 1.746958, 0.455288
2025-01-03 18:07:08,686, 185, train, 1.868943, 0.285937
2025-01-03 18:07:08,881, 186, train, 1.881131, 0.339844
2025-01-03 18:07:09,254, 187, train, 1.937252, 0.234375
2025-01-03 18:07:09,421, 188, train, 1.901067, 0.372396
2025-01-03 18:07:09,821, 189, train, 1.888029, 0.375601
2025-01-03 18:07:10,128, 190, train, 2.018846, 0.260417
2025-01-03 18:07:10,545, 191, train, 1.848054, 0.381310
2025-01-03 18:07:10,809, 192, train, 1.738062, 0.370313
2025-01-03 18:07:11,128, 193, train, 2.187603, 0.205729
2025-01-03 18:07:11,404, 194, train, 1.667754, 0.512500
2025-01-03 18:07:11,892, 195, train, 2.072546, 0.210938
2025-01-03 18:07:12,397, 196, train, 1.884959, 0.339663
2025-01-03 18:07:12,508, 197, train, 1.966769, 0.402344
2025-01-03 18:07:12,911, 198, train, 1.964016, 0.327599
2025-01-03 18:07:13,275, 199, train, 1.700639, 0.466518
2025-01-03 18:07:14,093, 199, eval, 2.051638, 0.224512
2025-01-03 18:07:14,398, 200, train, 1.800693, 0.376002
2025-01-03 18:07:14,611, 201, train, 1.791480, 0.417969
2025-01-03 18:07:14,917, 202, train, 1.942273, 0.289062
2025-01-03 18:07:15,075, 203, train, 1.646527, 0.513021
2025-01-03 18:07:15,398, 204, train, 1.563181, 0.567708
2025-01-03 18:07:15,812, 205, train, 1.824827, 0.323661
2025-01-03 18:07:16,215, 206, train, 2.130705, 0.138672
2025-01-03 18:07:16,551, 207, train, 1.899764, 0.365986
2025-01-03 18:07:16,860, 208, train, 1.746810, 0.438802
2025-01-03 18:07:17,418, 209, train, 2.025331, 0.200994
2025-01-03 18:07:17,695, 210, train, 1.840325, 0.329688
2025-01-03 18:07:18,049, 211, train, 1.893510, 0.378348
2025-01-03 18:07:18,633, 212, train, 1.908048, 0.318443
2025-01-03 18:07:18,969, 213, train, 1.906513, 0.338542
2025-01-03 18:07:19,170, 214, train, 1.859902, 0.353215
2025-01-03 18:07:19,530, 215, train, 1.719101, 0.468664
2025-01-03 18:07:19,738, 216, train, 2.006409, 0.224609
2025-01-03 18:07:20,187, 217, train, 1.831568, 0.373464
2025-01-03 18:07:20,448, 218, train, 1.549079, 0.567428
2025-01-03 18:07:20,789, 219, train, 1.838286, 0.386719
2025-01-03 18:07:21,268, 220, train, 1.621044, 0.469618
2025-01-03 18:07:21,708, 221, train, 1.843247, 0.316256
2025-01-03 18:07:22,269, 222, train, 1.794871, 0.378906
2025-01-03 18:07:22,570, 223, train, 1.608025, 0.445312
2025-01-03 18:07:22,943, 224, train, 1.979778, 0.207589
2025-01-03 18:07:23,777, 224, eval, 2.018456, 0.270605
2025-01-03 18:07:24,077, 225, train, 2.020774, 0.279247
2025-01-03 18:07:24,354, 226, train, 1.960017, 0.303125
2025-01-03 18:07:24,566, 227, train, 1.963961, 0.283203
2025-01-03 18:07:24,960, 228, train, 1.891343, 0.276593
2025-01-03 18:07:25,124, 229, train, 1.993028, 0.171875
2025-01-03 18:07:25,402, 230, train, 1.818732, 0.421635
2025-01-03 18:07:25,830, 231, train, 2.047680, 0.246652
2025-01-03 18:07:26,293, 232, train, 1.844503, 0.337674
2025-01-03 18:07:26,717, 233, train, 1.571669, 0.437500
2025-01-03 18:07:27,144, 234, train, 1.768448, 0.392578
2025-01-03 18:07:27,500, 235, train, 1.778458, 0.394059
2025-01-03 18:07:27,864, 236, train, 2.018912, 0.238839
2025-01-03 18:07:28,126, 237, train, 1.982866, 0.192188
2025-01-03 18:07:28,325, 238, train, 1.913767, 0.364032
2025-01-03 18:07:28,759, 239, train, 1.886441, 0.314453
2025-01-03 18:07:29,026, 240, train, 1.752408, 0.364062
2025-01-03 18:07:29,431, 241, train, 1.794732, 0.461538
2025-01-03 18:07:29,785, 242, train, 2.049585, 0.218750
2025-01-03 18:07:29,991, 243, train, 1.697156, 0.477314
2025-01-03 18:07:30,357, 244, train, 1.879928, 0.289062
2025-01-03 18:07:30,624, 245, train, 1.904427, 0.286538
2025-01-03 18:07:30,816, 246, train, 1.707787, 0.492188
2025-01-03 18:07:31,126, 247, train, 1.541067, 0.453125
2025-01-03 18:07:31,582, 248, train, 1.979760, 0.307292
2025-01-03 18:07:32,007, 249, train, 1.826623, 0.367188
2025-01-03 18:07:32,838, 249, eval, 1.989446, 0.280664
2025-01-03 18:07:33,237, 250, train, 1.986342, 0.260742
2025-01-03 18:07:33,492, 251, train, 1.791379, 0.318750
2025-01-03 18:07:33,854, 252, train, 1.986914, 0.295759
2025-01-03 18:07:34,224, 253, train, 1.871646, 0.391741
2025-01-03 18:07:34,320, 254, train, 1.902440, 0.238281
2025-01-03 18:07:34,740, 255, train, 1.970920, 0.271484
2025-01-03 18:07:35,150, 256, train, 1.853757, 0.326172
2025-01-03 18:07:35,610, 257, train, 1.814720, 0.329127
2025-01-03 18:07:36,010, 258, train, 1.641784, 0.491211
2025-01-03 18:07:36,249, 259, train, 1.872426, 0.243389
2025-01-03 18:07:36,558, 260, train, 1.622062, 0.443009
2025-01-03 18:07:36,924, 261, train, 1.862111, 0.380580
2025-01-03 18:07:37,220, 262, train, 1.748101, 0.401242
2025-01-03 18:07:37,576, 263, train, 1.885445, 0.291295
2025-01-03 18:07:38,005, 264, train, 1.773253, 0.427734
2025-01-03 18:07:38,233, 265, train, 1.690696, 0.408203
2025-01-03 18:07:38,390, 266, train, 1.507370, 0.632812
2025-01-03 18:07:38,593, 267, train, 1.551794, 0.457782
2025-01-03 18:07:38,965, 268, train, 2.075574, 0.195656
2025-01-03 18:07:39,221, 269, train, 1.817636, 0.402885
2025-01-03 18:07:39,526, 270, train, 1.817622, 0.345553
2025-01-03 18:07:39,637, 271, train, 1.788090, 0.406250
2025-01-03 18:07:39,959, 272, train, 1.882271, 0.354167
2025-01-03 18:07:40,252, 273, train, 1.541279, 0.499599
2025-01-03 18:07:40,313, 274, train, 1.780239, 0.507812
2025-01-03 18:07:41,146, 274, eval, 1.962697, 0.258984
2025-01-03 18:07:41,350, 275, train, 1.637955, 0.368840
2025-01-03 18:07:41,656, 276, train, 2.062024, 0.244792
2025-01-03 18:07:41,860, 277, train, 1.550295, 0.558744
2025-01-03 18:07:42,113, 278, train, 1.848683, 0.267909
2025-01-03 18:07:42,635, 279, train, 1.709792, 0.431250
2025-01-03 18:07:42,996, 280, train, 2.003149, 0.229052
2025-01-03 18:07:43,416, 281, train, 1.806743, 0.399414
2025-01-03 18:07:43,963, 282, train, 1.744487, 0.373743
2025-01-03 18:07:44,433, 283, train, 1.989641, 0.284455
2025-01-03 18:07:44,859, 284, train, 1.687161, 0.401367
2025-01-03 18:07:45,012, 285, train, 1.761787, 0.378005
2025-01-03 18:07:45,368, 286, train, 1.937711, 0.297476
2025-01-03 18:07:45,651, 287, train, 1.887527, 0.353125
2025-01-03 18:07:45,905, 288, train, 1.753556, 0.381611
2025-01-03 18:07:46,377, 289, train, 1.767563, 0.413061
2025-01-03 18:07:46,598, 290, train, 1.698341, 0.466797
2025-01-03 18:07:46,756, 291, train, 1.773486, 0.460938
2025-01-03 18:07:46,922, 292, train, 1.780527, 0.317708
2025-01-03 18:07:47,176, 293, train, 1.889638, 0.342187
2025-01-03 18:07:47,637, 294, train, 1.788649, 0.387153
2025-01-03 18:07:48,204, 295, train, 1.703538, 0.387784
2025-01-03 18:07:48,425, 296, train, 1.852989, 0.371094
2025-01-03 18:07:48,637, 297, train, 1.740259, 0.376953
2025-01-03 18:07:48,940, 298, train, 1.553282, 0.524740
2025-01-03 18:07:49,310, 299, train, 1.485073, 0.521205
2025-01-03 18:07:50,222, 299, eval, 1.962051, 0.277637
2025-01-03 18:07:50,508, 300, train, 1.765362, 0.370313
2025-01-03 18:07:50,635, 301, train, 1.590180, 0.496094
2025-01-03 18:07:50,967, 302, train, 1.887108, 0.303385
2025-01-03 18:07:51,195, 303, train, 1.490481, 0.552734
2025-01-03 18:07:51,571, 304, train, 1.714692, 0.373970
2025-01-03 18:07:51,789, 305, train, 1.623074, 0.482422
2025-01-03 18:07:52,173, 306, train, 1.801500, 0.338942
2025-01-03 18:07:52,425, 307, train, 1.781245, 0.422236
2025-01-03 18:07:52,692, 308, train, 1.792058, 0.442187
2025-01-03 18:07:52,932, 309, train, 1.553885, 0.511719
2025-01-03 18:07:53,102, 310, train, 1.909837, 0.247396
2025-01-03 18:07:53,409, 311, train, 1.748413, 0.373698
2025-01-03 18:07:53,844, 312, train, 1.910167, 0.244420
2025-01-03 18:07:54,220, 313, train, 1.682387, 0.452009
2025-01-03 18:07:54,722, 314, train, 1.744745, 0.390625
2025-01-03 18:07:55,181, 315, train, 1.736840, 0.403779
2025-01-03 18:07:55,487, 316, train, 1.664360, 0.407552
2025-01-03 18:07:55,874, 317, train, 1.599678, 0.440505
2025-01-03 18:07:56,128, 318, train, 1.843883, 0.367188
2025-01-03 18:07:56,238, 319, train, 1.812854, 0.351562
2025-01-03 18:07:56,599, 320, train, 1.753992, 0.390625
2025-01-03 18:07:56,921, 321, train, 1.525954, 0.510417
2025-01-03 18:07:57,327, 322, train, 1.785636, 0.361607
2025-01-03 18:07:57,671, 323, train, 1.713293, 0.418784
2025-01-03 18:07:57,882, 324, train, 1.950669, 0.242188
2025-01-03 18:07:58,720, 324, eval, 1.911240, 0.286719
2025-01-03 18:07:59,054, 325, train, 1.758604, 0.352865
2025-01-03 18:07:59,539, 326, train, 1.702046, 0.445312
2025-01-03 18:07:59,829, 327, train, 1.644412, 0.448217
2025-01-03 18:08:00,111, 328, train, 1.582879, 0.410937
2025-01-03 18:08:00,442, 329, train, 1.618065, 0.494792
2025-01-03 18:08:00,602, 330, train, 1.826078, 0.312901
2025-01-03 18:08:00,814, 331, train, 1.643995, 0.468750
2025-01-03 18:08:01,394, 332, train, 1.576122, 0.434823
2025-01-03 18:08:01,395, 333, train, nan, nan
2025-01-03 18:08:01,748, 334, train, 1.666179, 0.412088
2025-01-03 18:08:02,274, 335, train, 1.809395, 0.374159
2025-01-03 18:08:02,642, 336, train, 1.827887, 0.342634
2025-01-03 18:08:02,848, 337, train, 1.942512, 0.309946
2025-01-03 18:08:03,123, 338, train, 1.785491, 0.355869
2025-01-03 18:08:03,444, 339, train, 1.623078, 0.488281
2025-01-03 18:08:03,825, 340, train, 1.823193, 0.351562
2025-01-03 18:08:04,042, 341, train, 1.595369, 0.330078
2025-01-03 18:08:04,615, 342, train, 1.648953, 0.475470
2025-01-03 18:08:04,970, 343, train, 1.735167, 0.389509
2025-01-03 18:08:05,343, 344, train, 1.787157, 0.328125
2025-01-03 18:08:05,615, 345, train, 1.637604, 0.479688
2025-01-03 18:08:05,893, 346, train, 1.677633, 0.473958
2025-01-03 18:08:06,107, 347, train, 1.426815, 0.576172
2025-01-03 18:08:06,107, 348, train, nan, nan
2025-01-03 18:08:06,616, 349, train, 1.588685, 0.462200
2025-01-03 18:08:07,459, 349, eval, 1.985428, 0.273926
2025-01-03 18:08:07,883, 350, train, 1.420673, 0.512921
2025-01-03 18:08:08,213, 351, train, 1.831090, 0.315247
2025-01-03 18:08:08,576, 352, train, 1.633408, 0.395433
2025-01-03 18:08:08,938, 353, train, 1.753804, 0.398438
2025-01-03 18:08:08,995, 354, train, 1.702054, 0.390625
2025-01-03 18:08:09,209, 355, train, 1.550508, 0.474609
2025-01-03 18:08:09,613, 356, train, 1.796113, 0.271785
2025-01-03 18:08:09,918, 357, train, 1.946270, 0.341647
2025-01-03 18:08:10,338, 358, train, 1.856452, 0.316406
2025-01-03 18:08:10,720, 359, train, 1.708305, 0.377232
2025-01-03 18:08:11,044, 360, train, 1.495405, 0.546875
2025-01-03 18:08:11,281, 361, train, 1.742738, 0.334375
2025-01-03 18:08:11,638, 362, train, 1.555440, 0.450206
2025-01-03 18:08:11,805, 363, train, 1.382836, 0.588542
2025-01-03 18:08:12,179, 364, train, 1.581762, 0.495536
2025-01-03 18:08:12,437, 365, train, 1.501315, 0.485216
2025-01-03 18:08:12,872, 366, train, 1.800591, 0.388672
2025-01-03 18:08:13,193, 367, train, 1.831865, 0.283854
2025-01-03 18:08:13,347, 368, train, 1.765722, 0.393229
2025-01-03 18:08:13,759, 369, train, 1.607291, 0.461914
2025-01-03 18:08:14,157, 370, train, 1.592050, 0.492563
2025-01-03 18:08:14,627, 371, train, 1.770375, 0.330729
2025-01-03 18:08:14,942, 372, train, 1.691210, 0.434896
2025-01-03 18:08:15,211, 373, train, 1.655566, 0.409375
2025-01-03 18:08:15,427, 374, train, 1.571002, 0.437500
2025-01-03 18:08:16,297, 374, eval, 1.903068, 0.307324
2025-01-03 18:08:16,633, 375, train, 1.543063, 0.462240
2025-01-03 18:08:17,077, 376, train, 1.589610, 0.457465
2025-01-03 18:08:17,455, 377, train, 1.336835, 0.560268
2025-01-03 18:08:17,894, 378, train, 1.670454, 0.422852
2025-01-03 18:08:18,450, 379, train, 1.671887, 0.384549
2025-01-03 18:08:18,848, 380, train, 1.605819, 0.422075
2025-01-03 18:08:19,329, 381, train, 1.703763, 0.399554
2025-01-03 18:08:19,738, 382, train, 1.760200, 0.356445
2025-01-03 18:08:19,949, 383, train, 1.710528, 0.455078
2025-01-03 18:08:20,322, 384, train, 1.340075, 0.593750
2025-01-03 18:08:20,832, 385, train, 1.528876, 0.457589
2025-01-03 18:08:21,404, 386, train, 1.703824, 0.382102
2025-01-03 18:08:21,560, 387, train, 1.672634, 0.445312
2025-01-03 18:08:21,805, 388, train, 1.410326, 0.598437
2025-01-03 18:08:22,024, 389, train, 2.074209, 0.150391
2025-01-03 18:08:22,494, 390, train, 1.670259, 0.413595
2025-01-03 18:08:22,763, 391, train, 1.383234, 0.551562
2025-01-03 18:08:23,024, 392, train, 1.843353, 0.296875
2025-01-03 18:08:23,502, 393, train, 1.728334, 0.366319
2025-01-03 18:08:23,757, 394, train, 1.560338, 0.494832
2025-01-03 18:08:24,192, 395, train, 1.838120, 0.285791
2025-01-03 18:08:24,413, 396, train, 1.565808, 0.484375
2025-01-03 18:08:24,621, 397, train, 1.781067, 0.300781
2025-01-03 18:08:24,941, 398, train, 1.648089, 0.432292
2025-01-03 18:08:25,141, 399, train, 1.643816, 0.465294
2025-01-03 18:08:26,332, 399, eval, 1.790071, 0.343652
2025-01-03 18:08:26,613, 400, train, 1.790270, 0.341827
