2025-01-03 18:56:09,791, Iteration, Mode, loss, accuracy
2025-01-03 18:57:03,868, 83, train, 2.361541, 0.043336
2025-01-03 18:57:04,214, 84, train, 2.226407, 0.146184
2025-01-03 18:57:05,072, 85, train, 2.142816, 0.270833
2025-01-03 18:57:05,756, 86, train, 2.079509, 0.401786
2025-01-03 18:57:06,236, 87, train, 2.273368, 0.161538
2025-01-03 18:57:06,584, 88, train, 2.186099, 0.017578
2025-01-03 18:57:07,371, 89, train, 2.113154, 0.250000
2025-01-03 18:57:07,935, 90, train, 2.153895, 0.154948
2025-01-03 18:57:08,427, 91, train, 2.204086, 0.179688
2025-01-03 18:57:09,191, 92, train, 2.270026, 0.134766
2025-01-03 18:57:10,028, 93, train, 2.261407, 0.089410
2025-01-03 18:57:10,374, 94, train, 2.129230, 0.328125
2025-01-03 18:57:10,841, 95, train, 2.081357, 0.289062
2025-01-03 18:57:11,406, 96, train, 2.149499, 0.177083
2025-01-03 18:57:12,325, 97, train, 2.275234, 0.150601
2025-01-03 18:57:12,770, 98, train, 2.246960, 0.260938
2025-01-03 18:57:13,507, 99, train, 2.171252, 0.268555
2025-01-03 18:57:14,924, 99, eval, 2.269885, 0.191406
2025-01-03 18:57:15,270, 100, train, 2.294803, 0.130859
2025-01-03 18:57:15,939, 101, train, 2.276180, 0.240234
2025-01-03 18:57:16,528, 102, train, 2.352966, 0.067708
2025-01-03 18:57:17,070, 103, train, 2.206159, 0.114383
2025-01-03 18:57:17,661, 104, train, 2.219768, 0.212240
2025-01-03 18:57:18,413, 105, train, 2.158143, 0.353441
2025-01-03 18:57:18,661, 106, train, 2.157229, 0.406250
2025-01-03 18:57:19,226, 107, train, 2.163992, 0.251102
2025-01-03 18:57:19,815, 108, train, 2.125792, 0.246094
2025-01-03 18:57:20,380, 109, train, 2.081038, 0.212240
2025-01-03 18:57:21,045, 110, train, 2.208998, 0.293527
2025-01-03 18:57:21,907, 111, train, 2.145020, 0.191106
2025-01-03 18:57:22,573, 112, train, 2.247928, 0.175223
2025-01-03 18:57:23,094, 113, train, 2.173685, 0.215244
2025-01-03 18:57:23,662, 114, train, 2.135356, 0.312500
2025-01-03 18:57:24,409, 115, train, 1.996001, 0.339844
2025-01-03 18:57:24,633, 116, train, 2.135090, 0.107973
2025-01-03 18:57:25,198, 117, train, 2.173398, 0.191406
2025-01-03 18:57:25,763, 118, train, 2.066203, 0.205729
2025-01-03 18:57:26,331, 119, train, 1.745733, 0.455729
2025-01-03 18:57:26,898, 120, train, 2.135766, 0.204928
2025-01-03 18:57:27,562, 121, train, 2.306978, 0.080357
2025-01-03 18:57:27,931, 122, train, 1.939570, 0.222656
2025-01-03 18:57:28,715, 123, train, 1.957313, 0.341797
2025-01-03 18:57:29,207, 124, train, 2.093400, 0.190625
2025-01-03 18:57:30,624, 124, eval, 2.244577, 0.145215
2025-01-03 18:57:31,290, 125, train, 2.158414, 0.164062
2025-01-03 18:57:31,561, 126, train, 2.293700, 0.127604
2025-01-03 18:57:32,151, 127, train, 2.041117, 0.296875
2025-01-03 18:57:32,998, 128, train, 1.981861, 0.325387
2025-01-03 18:57:33,636, 129, train, 1.962960, 0.187500
2025-01-03 18:57:34,349, 130, train, 1.973791, 0.332482
2025-01-03 18:57:35,046, 131, train, 2.235495, 0.154361
2025-01-03 18:57:35,717, 132, train, 2.107676, 0.224073
2025-01-03 18:57:36,091, 133, train, 1.927313, 0.400841
2025-01-03 18:57:36,939, 134, train, 1.964491, 0.339610
2025-01-03 18:57:37,873, 135, train, 2.155455, 0.237079
2025-01-03 18:57:38,471, 136, train, 2.277072, 0.143229
2025-01-03 18:57:39,036, 137, train, 2.129478, 0.311198
2025-01-03 18:57:39,999, 138, train, 2.066513, 0.306545
2025-01-03 18:57:40,565, 139, train, 2.127667, 0.132812
2025-01-03 18:57:41,429, 140, train, 2.121437, 0.200521
2025-01-03 18:57:42,128, 141, train, 2.030403, 0.364955
2025-01-03 18:57:42,522, 142, train, 1.990594, 0.351562
2025-01-03 18:57:43,065, 143, train, 2.147832, 0.192708
2025-01-03 18:57:43,631, 144, train, 2.195015, 0.188401
2025-01-03 18:57:44,052, 145, train, 1.948233, 0.531250
2025-01-03 18:57:44,694, 146, train, 1.946965, 0.312500
2025-01-03 18:57:44,844, 147, train, 2.351395, 0.000000
2025-01-03 18:57:45,363, 148, train, 1.949715, 0.364583
2025-01-03 18:57:46,301, 149, train, 2.162796, 0.168209
2025-01-03 18:57:47,724, 149, eval, 2.134883, 0.248047
2025-01-03 18:57:48,902, 150, train, 1.961269, 0.382812
2025-01-03 18:57:49,520, 151, train, 1.954237, 0.326236
2025-01-03 18:57:50,042, 152, train, 1.937090, 0.386118
2025-01-03 18:57:50,511, 153, train, 1.890287, 0.235938
2025-01-03 18:57:51,182, 154, train, 1.991878, 0.321139
2025-01-03 18:57:52,210, 155, train, 1.838320, 0.385872
2025-01-03 18:57:52,696, 156, train, 2.091046, 0.189063
2025-01-03 18:57:53,430, 157, train, 1.892403, 0.381160
2025-01-03 18:57:54,021, 158, train, 1.863240, 0.376288
2025-01-03 18:57:54,589, 159, train, 1.505321, 0.502604
2025-01-03 18:57:55,155, 160, train, 2.126031, 0.182292
2025-01-03 18:57:55,819, 161, train, 1.906726, 0.321429
2025-01-03 18:57:56,621, 162, train, 2.095698, 0.207465
2025-01-03 18:57:57,329, 163, train, 2.076790, 0.243164
2025-01-03 18:57:58,155, 164, train, 1.973124, 0.353299
2025-01-03 18:57:58,981, 165, train, 1.942186, 0.368056
2025-01-03 18:57:59,430, 166, train, 1.687180, 0.503125
2025-01-03 18:58:00,116, 167, train, 2.080941, 0.266602
2025-01-03 18:58:00,684, 168, train, 1.624514, 0.518229
2025-01-03 18:58:01,040, 169, train, 1.939370, 0.370793
2025-01-03 18:58:01,677, 170, train, 1.974414, 0.288011
